date,total_index,KORCPICORMINMEI,KORCP010000IXOBM,KORCP040000IXOBM,KORCPGRLH02IXOBM,KORCP070000IXOBM,KORCPGRSE01IXOBM,KORCP030000IXOBM,KORCP020000IXOBM,KORCP040100IXOBM,KORCP100000IXOBM,sentiment_index
2015-10-19,100.0006,100.37491,98.924706,100.52796,100.45542,99.195854,100.5076,100.611015,100.06853,100.659546,100.36132,-0.041815386915579
2015-10-20,99.99448,100.376854,98.882126,100.53182,100.45025,99.17457,100.504036,100.64716,100.06465,100.66503,100.36195,-0.0438745889747811
2015-10-21,99.98836,100.3788,98.839554,100.53569,100.44508,99.153275,100.50048,100.683304,100.06078,100.67051,100.36258,-0.0283983984985906
2015-10-22,99.98224,100.380745,98.79698,100.53956,100.43991,99.13198,100.49692,100.71945,100.056915,100.67599,100.363205,0.0758834582585136
2015-10-23,99.97612,100.38269,98.7544,100.54342,100.43474,99.11069,100.493355,100.75559,100.05304,100.68147,100.36384,0.077687969536709
2015-10-24,99.96999,100.384636,98.71183,100.54729,100.429565,99.08939,100.48979,100.79174,100.04917,100.68695,100.36446,-0.0129713711226315
2015-10-25,99.963875,100.38658,98.66925,100.55115,100.42439,99.06811,100.48623,100.82789,100.045296,100.69244,100.3651,-0.0255302408243584
2015-10-26,99.957756,100.38853,98.62668,100.555016,100.41923,99.046814,100.48267,100.86403,100.04143,100.697914,100.36572,-0.0525094535620851
2015-10-27,99.95163,100.39047,98.5841,100.558876,100.414055,99.02552,100.47911,100.90018,100.03756,100.70339,100.366356,-0.0019654030180345
2015-10-28,99.94551,100.39242,98.54153,100.562744,100.40888,99.00423,100.47555,100.936325,100.03368,100.70888,100.36698,-0.0035527046053361
2015-10-29,99.93939,100.39436,98.49895,100.566605,100.40371,98.98293,100.471985,100.972466,100.029816,100.714355,100.367615,-0.0044803483901227
2015-10-30,99.93327,100.39631,98.456375,100.57047,100.398544,98.96165,100.46843,101.00861,100.02595,100.71983,100.36824,-0.0204110843208587
2015-10-31,99.92715,100.398254,98.413795,100.57433,100.39337,98.94035,100.46487,101.044754,100.02207,100.72532,100.36887,0.0702482563384819
2015-11-01,99.92103,100.4002,98.37122,100.5782,100.3882,98.91906,100.4613,101.0809,100.0182,100.7308,100.3695,0.1270248131150387
2015-11-02,99.93101,100.40753,98.42389,100.58388,100.39554,98.90106,100.46899,101.090904,100.02789,100.737785,100.37186,0.1425994640280355
2015-11-03,99.94099,100.41486,98.476555,100.58956,100.40287,98.88306,100.47667,101.1009,100.03758,100.744774,100.374214,0.1240465883323026
2015-11-04,99.950966,100.4222,98.52922,100.59524,100.41021,98.86505,100.48435,101.1109,100.04727,100.751755,100.37657,0.1195114409400124
2015-11-05,99.960945,100.429535,98.58188,100.60092,100.41755,98.84705,100.492035,101.1209,100.05696,100.75874,100.37893,0.0941320584177727
2015-11-06,99.970924,100.43687,98.634544,100.6066,100.42488,98.829056,100.49972,101.130905,100.06665,100.76573,100.38129,0.1293825222396651
2015-11-07,99.9809,100.4442,98.68721,100.61228,100.43222,98.81105,100.5074,101.1409,100.07634,100.77272,100.38364,0.141287284144427
2015-11-08,99.99088,100.45153,98.739876,100.61796,100.43955,98.793045,100.51508,101.1509,100.08603,100.7797,100.385994,0.1378859236002093
2015-11-09,100.00086,100.45887,98.79254,100.62364,100.44689,98.77505,100.52277,101.160904,100.095726,100.78669,100.38835,0.1310832025117739
2015-11-10,100.01084,100.4662,98.8452,100.62932,100.45423,98.75705,100.53046,101.1709,100.105415,100.79368,100.39071,0.0932534364590114
2015-11-11,100.02082,100.47353,98.897865,100.635,100.46156,98.739044,100.53814,101.1809,100.115105,100.80067,100.39307,0.104137790200508
2015-11-12,100.0308,100.480865,98.95053,100.64068,100.4689,98.72104,100.54582,101.1909,100.124794,100.80765,100.395424,0.0499253359880538
2015-11-13,100.04078,100.4882,99.0032,100.64636,100.47624,98.70304,100.553505,101.2009,100.13448,100.81464,100.39778,0.0267960842873735
2015-11-14,100.05076,100.49554,99.05586,100.65204,100.483574,98.68504,100.56119,101.2109,100.14417,100.821625,100.40014,-0.0684420109507216
2015-11-15,100.06074,100.50287,99.10853,100.65772,100.49091,98.66704,100.56887,101.2209,100.15386,100.82861,100.4025,-0.1745644599303135
2015-11-16,100.070724,100.5102,99.161194,100.6634,100.498245,98.64903,100.57655,101.230896,100.16355,100.8356,100.40485,-0.2527957524473203
2015-11-17,100.0807,100.51753,99.21385,100.669075,100.505585,98.631035,100.584236,101.2409,100.17324,100.84258,100.4072,-0.2829931972789114
2015-11-18,100.09068,100.524864,99.26652,100.67476,100.512924,98.61304,100.59192,101.2509,100.18293,100.84957,100.40956,-0.2734693877551019
2015-11-19,100.10066,100.5322,99.31918,100.680435,100.520256,98.59503,100.5996,101.2609,100.19262,100.85656,100.41192,-0.1972789115646257
2015-11-20,100.11064,100.539536,99.37185,100.68612,100.527596,98.57703,100.607285,101.2709,100.20231,100.86355,100.414276,-0.1999999999999999
2015-11-21,100.12062,100.54687,99.424515,100.691795,100.534935,98.55903,100.61497,101.2809,100.212,100.87053,100.41663,-0.0095238095238094
2015-11-22,100.1306,100.5542,99.47717,100.69748,100.54227,98.54103,100.62265,101.2909,100.22169,100.87752,100.41899,0.0476190476190476
2015-11-23,100.14058,100.56153,99.52984,100.703156,100.54961,98.523026,100.63033,101.300896,100.23138,100.88451,100.42135,0.1387755102040816
2015-11-24,100.15056,100.56887,99.582504,100.70884,100.556946,98.50502,100.63802,101.3109,100.24107,100.891495,100.423706,0.2149659863945578
2015-11-25,100.16054,100.5762,99.63517,100.714516,100.56428,98.48702,100.645706,101.3209,100.25076,100.898476,100.42606,0.2467120181405896
2015-11-26,100.17052,100.583534,99.687836,100.7202,100.57162,98.469025,100.65339,101.3309,100.26045,100.905464,100.42842,0.1944846755906664
2015-11-27,100.1805,100.590866,99.7405,100.725876,100.57895,98.45102,100.66107,101.3409,100.27014,100.91245,100.43077,0.2403430189280013
2015-11-28,100.190475,100.5982,99.79317,100.73156,100.58629,98.433014,100.668755,101.3509,100.27983,100.91944,100.43313,0.0117715903565727
2015-11-29,100.200455,100.60554,99.845825,100.737236,100.59363,98.415016,100.67644,101.3609,100.28952,100.92642,100.435486,0.0199348556626952
2015-11-30,100.210434,100.61287,99.89849,100.74292,100.60096,98.39702,100.68412,101.370895,100.29921,100.93341,100.43784,-0.0115088329238504
2015-12-01,100.22041,100.6202,99.95116,100.7486,100.6083,98.37901,100.6918,101.3809,100.3089,100.9404,100.4402,0.0075387861237685
2015-12-02,100.22592,100.63535,99.97728,100.72344,100.63442,98.35643,100.71275,101.36025,100.314705,100.945915,100.45373,-0.0119623476630795
2015-12-03,100.23143,100.650505,100.0034,100.69829,100.660545,98.33385,100.7337,101.339615,100.3205,100.95143,100.46726,0.005632960254809
2015-12-04,100.23694,100.66566,100.029526,100.673134,100.68667,98.311264,100.754654,101.31897,100.32631,100.95695,100.48079,-0.0375042946471517
2015-12-05,100.24245,100.68081,100.05566,100.64798,100.71279,98.28868,100.77561,101.29833,100.332115,100.96246,100.494316,0.1094344808630523
2015-12-06,100.247955,100.69596,100.08178,100.622826,100.738914,98.2661,100.79656,101.27769,100.33791,100.96798,100.50784,0.1628096770953914
2015-12-07,100.25346,100.71111,100.1079,100.59768,100.76504,98.243515,100.81751,101.25705,100.34372,100.973495,100.52138,0.13711050853908
2015-12-08,100.25897,100.726265,100.134026,100.572525,100.79116,98.22093,100.83846,101.236404,100.349525,100.97901,100.534904,0.0574214900745513
2015-12-09,100.26449,100.74141,100.16015,100.54737,100.817276,98.19835,100.85941,101.21576,100.35532,100.98453,100.54843,0.0297919767307523
2015-12-10,100.27,100.75656,100.18627,100.52222,100.8434,98.175766,100.88036,101.19512,100.36113,100.99004,100.56196,0.0217310721181235
2015-12-11,100.275505,100.77171,100.212395,100.49706,100.86952,98.15318,100.90132,101.17448,100.36693,100.99556,100.57549,0.0271732489888718
2015-12-12,100.28101,100.786865,100.23852,100.47191,100.895645,98.1306,100.92227,101.15384,100.372734,101.001076,100.58902,-0.0816702884260941
2015-12-13,100.28652,100.80202,100.26465,100.446754,100.92177,98.10802,100.94322,101.133194,100.37854,101.00659,100.60255,-0.1384468452026509
2015-12-14,100.29203,100.81717,100.29077,100.4216,100.94789,98.085434,100.96417,101.11255,100.38434,101.01211,100.61607,-0.1561339200325829
2015-12-15,100.29754,100.83232,100.316895,100.39645,100.974014,98.06285,100.98512,101.09191,100.390144,101.017624,100.62961,-0.1345169108595757
2015-12-16,100.30305,100.84747,100.34302,100.37129,101.00014,98.04027,101.00607,101.071266,100.39595,101.02314,100.643135,-0.0807086501547632
2015-12-17,100.308556,100.862625,100.36914,100.346146,101.02626,98.01768,101.02703,101.05063,100.40175,101.028656,100.65666,-0.0332298769785373
2015-12-18,100.314064,100.87778,100.39526,100.32099,101.05238,97.995094,101.04798,101.02998,100.407555,101.03417,100.67019,-0.0353594244496997
2015-12-19,100.31957,100.89293,100.42139,100.29584,101.07851,97.97251,101.06893,101.009346,100.41336,101.03969,100.68372,0.1031687140784387
2015-12-20,100.32508,100.90808,100.44751,100.27068,101.10463,97.94993,101.08988,100.9887,100.41916,101.045204,100.69725,0.0959223372668446
2015-12-21,100.33059,100.92323,100.47364,100.24553,101.13075,97.927345,101.11083,100.968056,100.424965,101.05072,100.71078,0.1244937658382732
2015-12-22,100.3361,100.938385,100.49976,100.220375,101.156876,97.90476,101.13178,100.94742,100.43077,101.05624,100.724304,0.1211218427181203
2015-12-23,100.341606,100.95354,100.52589,100.19522,101.183,97.88218,101.15274,100.92677,100.43657,101.06175,100.73784,0.0755553402550661
2015-12-24,100.347115,100.96869,100.55201,100.17007,101.20912,97.8596,101.17369,100.906136,100.442375,101.06727,100.751366,0.0272320913575171
2015-12-25,100.35263,100.98383,100.57813,100.14491,101.23524,97.83701,101.19464,100.88549,100.44817,101.072784,100.76489,0.0464302844687537
2015-12-26,100.35814,100.998985,100.604256,100.11976,101.26136,97.81443,101.21559,100.864845,100.45398,101.0783,100.77842,0.0167456833555812
2015-12-27,100.36365,101.01414,100.63038,100.09461,101.28748,97.79185,101.23654,100.84421,100.459785,101.08382,100.791954,0.0120872982624135
2015-12-28,100.369156,101.02929,100.6565,100.06946,101.31361,97.769264,101.25749,100.82356,100.46558,101.08933,100.80548,-0.0113559251808099
2015-12-29,100.374664,101.04444,100.68263,100.044304,101.33973,97.74668,101.27845,100.802925,100.47139,101.09485,100.81901,0.0108723209563545
2015-12-30,100.38017,101.05959,100.708755,100.01915,101.36585,97.7241,101.2994,100.78228,100.477196,101.100365,100.832535,0.0384233413645178
2015-12-31,100.38568,101.074745,100.73488,99.993996,101.391975,97.701515,101.32035,100.76164,100.482994,101.10588,100.84607,0.0581512325209804
2016-01-01,100.39119,101.0899,100.761,99.96884,101.4181,97.67893,101.3413,100.741,100.4888,101.1114,100.8596,0.0213546957244436
2016-01-02,100.40507,101.09765,100.847145,99.97917,101.42423,97.62993,101.3497,100.76584,100.49394,101.11493,100.867035,-0.0268827810844617
2016-01-03,100.41894,101.10539,100.93329,99.989494,101.43037,97.580925,101.3581,100.79067,100.49908,101.11846,100.87447,-0.0070415112431918
2016-01-04,100.432816,101.113144,101.019424,99.999825,101.43649,97.53191,101.3665,100.81551,100.50422,101.121994,100.88191,0.0433471245112975
2016-01-05,100.446686,101.12089,101.10557,100.010155,101.44263,97.48291,101.3749,100.840355,100.50935,101.12553,100.88935,-0.007662753123967
2016-01-06,100.46056,101.12864,101.19171,100.02048,101.44876,97.43391,101.3833,100.86519,100.514496,101.12906,100.89679,-0.0237419120602688
2016-01-07,100.474434,101.13639,101.277855,100.03081,101.454895,97.3849,101.3917,100.89003,100.51963,101.13259,100.90423,-0.0679595991350988
2016-01-08,100.48831,101.144135,101.36399,100.04114,101.46102,97.33589,101.4001,100.91487,100.52477,101.13612,100.91167,-0.1108167419922416
2016-01-09,100.50218,101.151886,101.450134,100.05146,101.467155,97.28689,101.4085,100.939705,100.52991,101.139656,100.919106,-0.1646200815098668
2016-01-10,100.51606,101.15964,101.53628,100.06179,101.47329,97.237885,101.4169,100.96455,100.53505,101.14319,100.926544,-0.1930820410063091
2016-01-11,100.52993,101.16738,101.62242,100.07212,101.47942,97.18888,101.4253,100.98939,100.540184,101.14672,100.93398,-0.2422496755397973
2016-01-12,100.54381,101.17513,101.708565,100.08244,101.48556,97.13988,101.4337,101.01422,100.54533,101.15025,100.94142,-0.2361880097474094
2016-01-13,100.55768,101.18288,101.7947,100.09277,101.491684,97.090866,101.4421,101.03906,100.55047,101.153786,100.94886,-0.3169289742093041
2016-01-14,100.571556,101.19063,101.880844,100.1031,101.49782,97.04186,101.4505,101.0639,100.5556,101.15732,100.9563,-0.3694071083200912
2016-01-15,100.58543,101.19838,101.96699,100.11343,101.50395,96.99286,101.4589,101.08874,100.560745,101.16085,100.96374,-0.3217880607010436
2016-01-16,100.599304,101.20612,102.05313,100.12376,101.510086,96.943855,101.4673,101.11358,100.56588,101.16438,100.971176,-0.3524003055990028
2016-01-17,100.613174,101.213875,102.13927,100.13409,101.51621,96.894844,101.4757,101.13842,100.57102,101.167915,100.97862,-0.3675891397533543
2016-01-18,100.62705,101.22162,102.22541,100.14442,101.52235,96.84584,101.4841,101.16326,100.57616,101.17145,100.98606,-0.3517161238803383
2016-01-19,100.64092,101.22937,102.311554,100.15474,101.52848,96.79684,101.4925,101.188095,100.5813,101.17498,100.9935,-0.3556830004608907
2016-01-20,100.6548,101.23712,102.3977,100.16507,101.534615,96.74783,101.5009,101.21294,100.58643,101.17851,101.00094,-0.288389581361435
2016-01-21,100.66867,101.244865,102.48383,100.1754,101.54074,96.69882,101.5093,101.23778,100.591576,101.182045,101.00838,-0.2905638166729931
2016-01-22,100.68255,101.25262,102.56998,100.18572,101.546875,96.64982,101.5177,101.26261,100.59672,101.18558,101.015816,-0.240460297004256
2016-01-23,100.69642,101.26036,102.65612,100.19605,101.55301,96.600815,101.5261,101.28745,100.60185,101.18911,101.023254,-0.1690317255756846
2016-01-24,100.7103,101.26811,102.74226,100.20638,101.55914,96.55181,101.5345,101.312294,100.606995,101.19264,101.03069,-0.1666507731947322
2016-01-25,100.72417,101.27586,102.82841,100.216705,101.56528,96.50281,101.5429,101.33713,100.61213,101.196175,101.03813,-0.0962323027762618
2016-01-26,100.738045,101.28361,102.91454,100.227036,101.5714,96.4538,101.5513,101.36197,100.61727,101.19971,101.04557,-0.0557205756973705
2016-01-27,100.751915,101.29136,103.00069,100.237366,101.57754,96.40479,101.5597,101.38681,100.622406,101.20324,101.05301,-0.0541208316564171
2016-01-28,100.76579,101.29911,103.08683,100.24769,101.58367,96.35579,101.5681,101.411644,100.62755,101.20677,101.06045,0.0074626120824471
2016-01-29,100.77966,101.306854,103.17297,100.25802,101.589806,96.306786,101.5765,101.436485,100.63268,101.210304,101.06789,-0.0061716857512143
2016-01-30,100.79354,101.314606,103.25911,100.26835,101.59593,96.257774,101.5849,101.46133,100.637825,101.21384,101.075325,-0.028728076728658
2016-01-31,100.80741,101.32235,103.34525,100.27867,101.602066,96.20877,101.5933,101.48616,100.64296,101.21737,101.08276,0.0346259605384227
2016-02-01,100.82129,101.3301,103.4314,100.289,101.6082,96.15977,101.6017,101.511,100.6481,101.2209,101.0902,-0.0033081983259686
2016-02-02,100.81231,101.33459,103.3907,100.263466,101.61303,96.14425,101.60721,101.511,100.64882,101.22676,101.101585,-0.0165972348708191
2016-02-03,100.80333,101.33907,103.350006,100.23793,101.61786,96.12873,101.61272,101.511,100.64953,101.23262,101.112976,-0.0140045462527221
2016-02-04,100.79435,101.34356,103.3093,100.2124,101.62268,96.11321,101.61822,101.511,100.650246,101.23848,101.12436,0.004398651070449
2016-02-05,100.78538,101.348045,103.26861,100.18687,101.62751,96.097694,101.623726,101.511,100.650955,101.24434,101.13575,0.0012627625687069
2016-02-06,100.7764,101.35253,103.22791,100.16133,101.63234,96.08218,101.629234,101.511,100.65167,101.25019,101.14713,-0.0411159113889143
2016-02-07,100.76742,101.35702,103.18722,100.135796,101.63717,96.06666,101.63474,101.511,100.65238,101.25605,101.158516,-0.0187556629417093
2016-02-08,100.75844,101.3615,103.14652,100.11026,101.64199,96.05114,101.64025,101.511,100.6531,101.26191,101.16991,0.0360616128057989
2016-02-09,100.74946,101.36599,103.10583,100.084724,101.64682,96.03562,101.64575,101.511,100.65381,101.26777,101.18129,0.0493506493506493
2016-02-10,100.74048,101.370476,103.065125,100.0592,101.65165,96.0201,101.65126,101.511,100.654526,101.27363,101.19268,-0.0171518137035378
2016-02-11,100.7315,101.37496,103.02443,100.03366,101.65648,96.004585,101.65677,101.511,100.65524,101.27949,101.20406,-0.0877149877149876
2016-02-12,100.72253,101.37945,102.983734,100.008125,101.6613,95.98907,101.66228,101.511,100.65595,101.28535,101.215454,-0.1170382959856643
2016-02-13,100.71355,101.383934,102.94304,99.98259,101.66613,95.97355,101.667786,101.511,100.65667,101.29121,101.22684,-0.0521032310505994
2016-02-14,100.70457,101.38842,102.90234,99.957054,101.67096,95.95803,101.67329,101.511,100.65738,101.297066,101.23822,-0.1241529204915932
2016-02-15,100.69559,101.39291,102.86165,99.93152,101.67579,95.94251,101.678795,101.511,100.6581,101.302925,101.24961,-0.1955814919201646
2016-02-16,100.68661,101.39739,102.820946,99.90599,101.68061,95.92699,101.6843,101.511,100.658806,101.30878,101.260994,-0.2266373925412826
2016-02-17,100.67763,101.40188,102.78025,99.880455,101.68544,95.91147,101.68981,101.511,100.65952,101.31464,101.272385,-0.1837802496841398
2016-02-18,100.66865,101.406364,102.739555,99.85492,101.69027,95.89595,101.69531,101.511,100.66023,101.320496,101.28377,-0.0984387505495372
2016-02-19,100.65967,101.41085,102.69886,99.829384,101.6951,95.88043,101.70082,101.511,100.66095,101.326355,101.29515,-0.1310202041836224
2016-02-20,100.650696,101.41534,102.658165,99.80385,101.69992,95.864914,101.70633,101.511,100.66166,101.332214,101.30654,-0.1151471883106065
2016-02-21,100.641716,101.41982,102.61747,99.77831,101.70475,95.849396,101.71184,101.511,100.66238,101.33807,101.317924,-0.1002403560124699
2016-02-22,100.63274,101.42431,102.57677,99.752785,101.70958,95.83388,101.71735,101.511,100.66309,101.34393,101.329315,-0.0716689274410413
2016-02-23,100.62376,101.428795,102.53607,99.72725,101.71441,95.81836,101.72285,101.511,100.6638,101.34979,101.3407,-0.080295566502463
2016-02-24,100.61478,101.43328,102.49538,99.70171,101.71923,95.80284,101.728355,101.511,100.66452,101.35565,101.35209,-0.063307149514046
2016-02-25,100.6058,101.43777,102.45468,99.67618,101.72406,95.78732,101.733864,101.511,100.66523,101.36151,101.36347,-0.0945945945945945
2016-02-26,100.59682,101.44225,102.41399,99.65064,101.72889,95.771805,101.73937,101.511,100.66595,101.36736,101.374855,-0.0549120549120548
2016-02-27,100.587845,101.44674,102.37329,99.62511,101.73372,95.75629,101.74488,101.511,100.66666,101.37322,101.386246,-0.0707850707850707
2016-02-28,100.578865,101.451225,102.33259,99.59958,101.73854,95.74077,101.75038,101.511,100.66737,101.37908,101.39763,-0.0170035581800287
2016-02-29,100.569885,101.45571,102.29189,99.57404,101.74337,95.72525,101.75589,101.511,100.66808,101.38494,101.40902,-0.0627178438943144
2016-03-01,100.560905,101.4602,102.2512,99.54851,101.7482,95.70973,101.7614,101.511,100.6688,101.3908,101.4204,0.0029387217622512
2016-03-02,100.567024,101.465996,102.25281,99.55011,101.75433,95.72296,101.7669,101.51229,100.67074,101.39437,101.42427,0.0002360190595485
2016-03-03,100.57315,101.471794,102.254425,99.551704,101.76047,95.73618,101.7724,101.51357,100.67267,101.397934,101.42814,0.042874931263678
2016-03-04,100.57927,101.4776,102.256035,99.55331,101.766594,95.74941,101.7779,101.51486,100.67461,101.401505,101.43201,0.0142665887018471
2016-03-05,100.58539,101.4834,102.25765,99.5549,101.77273,95.76264,101.7834,101.51615,100.676544,101.405075,101.435875,0.0402406146758731
2016-03-06,100.591515,101.4892,102.25926,99.5565,101.77886,95.77586,101.7889,101.51744,100.678474,101.40864,101.43974,0.0508233043069214
2016-03-07,100.59763,101.494995,102.26088,99.558105,101.784996,95.78909,101.794395,101.51872,100.68041,101.41221,101.44361,0.0712884205859912
2016-03-08,100.60375,101.5008,102.26249,99.5597,101.79112,95.80232,101.7999,101.52001,100.68235,101.41578,101.44748,0.0260093753069459
2016-03-09,100.60988,101.5066,102.2641,99.5613,101.79726,95.815544,101.8054,101.5213,100.68428,101.41934,101.45134,0.0183170676146382
2016-03-10,100.616,101.5124,102.26572,99.562904,101.80339,95.82877,101.8109,101.52258,100.68622,101.42291,101.45521,-0.0268233400487332
2016-03-11,100.622116,101.518196,102.26733,99.5645,101.809525,95.842,101.8164,101.52387,100.688156,101.426476,101.459076,0.0097215104496056
2016-03-12,100.62824,101.523994,102.26894,99.5661,101.81566,95.855225,101.8219,101.52516,100.69009,101.430046,101.462944,-0.0162525155244203
2016-03-13,100.63436,101.5298,102.27055,99.567696,101.821785,95.868454,101.8274,101.52645,100.692024,101.43362,101.46681,-0.0044262415700345
2016-03-14,100.64048,101.5356,102.27216,99.5693,101.82792,95.88168,101.8329,101.52773,100.69396,101.43718,101.47068,-0.030789975360625
2016-03-15,100.64661,101.5414,102.27378,99.5709,101.83405,95.894905,101.8384,101.52902,100.69589,101.44075,101.47455,-0.0114849560556057
2016-03-16,100.652725,101.547195,102.27539,99.572495,101.84019,95.908134,101.8439,101.53031,100.69783,101.44432,101.47842,-0.0165339611046107
2016-03-17,100.658844,101.553,102.27701,99.5741,101.84631,95.921364,101.849396,101.53159,100.69977,101.44788,101.482285,-0.0150544960791639
2016-03-18,100.66496,101.5588,102.27862,99.57569,101.85245,95.93459,101.8549,101.53288,100.701706,101.451454,101.48615,-0.0048504144465109
2016-03-19,100.67109,101.5646,102.280235,99.57729,101.85858,95.947815,101.8604,101.53417,100.703636,101.455025,101.49002,-0.0405647001607966
2016-03-20,100.67721,101.5704,102.281845,99.578896,101.864716,95.961044,101.8659,101.53545,100.705574,101.45859,101.49389,-0.0112606708567673
2016-03-21,100.68333,101.5762,102.283455,99.58049,101.87084,95.97427,101.8714,101.53674,100.70751,101.46216,101.49776,-0.016790624773818
2016-03-22,100.68945,101.582,102.28507,99.58209,101.876976,95.987495,101.8769,101.53803,100.70944,101.46573,101.501625,0.002256994273801
2016-03-23,100.69557,101.5878,102.28668,99.58369,101.88311,96.000725,101.8824,101.53932,100.71138,101.46929,101.50549,0.0360867423892634
2016-03-24,100.70169,101.5936,102.2883,99.58529,101.889244,96.013954,101.8879,101.5406,100.71332,101.47286,101.50936,0.0712481753835137
2016-03-25,100.70782,101.599396,102.28991,99.58689,101.89538,96.027176,101.8934,101.54189,100.71525,101.476425,101.51322,0.0336884706505567
2016-03-26,100.713936,101.6052,102.29152,99.588486,101.901505,96.040405,101.8989,101.54318,100.717186,101.479996,101.51709,0.0489945930995363
2016-03-27,100.720055,101.611,102.29314,99.59009,101.90764,96.053635,101.904396,101.544464,100.719124,101.48357,101.52096,-0.0226374785325353
2016-03-28,100.72618,101.6168,102.29475,99.59169,101.91377,96.06686,101.9099,101.54575,100.721054,101.48713,101.524826,0.0225452457199563
2016-03-29,100.7323,101.6226,102.296364,99.593285,101.91991,96.080086,101.9154,101.54704,100.72299,101.4907,101.528694,0.0034976266723373
2016-03-30,100.73842,101.6284,102.29797,99.59489,101.92603,96.093315,101.9209,101.54833,100.72493,101.49427,101.53256,0.0241674330564294
2016-03-31,100.744545,101.6342,102.29959,99.59648,101.93217,96.10654,101.9264,101.549614,100.72686,101.49783,101.53643,0.0492300896980334
2016-04-01,100.75066,101.64,102.3012,99.59808,101.9383,96.11977,101.9319,101.5509,100.7288,101.5014,101.5403,0.080248716461341
2016-04-02,100.75267,101.648,102.26584,99.58944,101.94831,96.14577,101.9409,101.56657,100.72911,101.50606,101.5446,0.1618813695225655
2016-04-03,100.75467,101.65601,102.23048,99.5808,101.95831,96.17177,101.949905,101.58224,100.729416,101.51072,101.54891,0.1176293252705212
2016-04-04,100.75667,101.66402,102.195114,99.57216,101.96832,96.19778,101.95891,101.5979,100.72973,101.51537,101.55322,0.0533989819704105
2016-04-05,100.758675,101.67203,102.159744,99.56352,101.978325,96.22378,101.96791,101.61357,100.73004,101.52003,101.557526,0.0295894581608867
2016-04-06,100.76068,101.68003,102.12438,99.55488,101.988335,96.24978,101.97691,101.629234,100.73035,101.52469,101.56183,0.0021169306883592
2016-04-07,100.76268,101.68804,102.08902,99.54624,101.998344,96.27578,101.98592,101.644905,100.73066,101.52934,101.56614,-0.0397878312164026
2016-04-08,100.76468,101.696045,102.05366,99.5376,102.00835,96.30179,101.99493,101.66057,100.730965,101.534,101.57045,-0.0558731951278535
2016-04-09,100.766685,101.704056,102.018295,99.52895,102.01836,96.32779,102.00393,101.67623,100.73128,101.53866,101.57475,-0.0762813583931596
2016-04-10,100.76869,101.71206,101.98293,99.52032,102.02836,96.35379,102.01293,101.6919,100.73159,101.54331,101.579056,-0.0793371261548097
2016-04-11,100.77069,101.72007,101.94757,99.51167,102.03837,96.37979,102.021935,101.707565,100.731895,101.547966,101.58337,-0.021513996903109
2016-04-12,100.77269,101.72807,101.91221,99.50304,102.04838,96.4058,102.03094,101.723236,100.73221,101.55263,101.58768,0.0022955269064147
2016-04-13,100.7747,101.736084,101.87684,99.49439,102.05838,96.4318,102.03994,101.7389,100.73252,101.55728,101.59198,0.0618193364302242
2016-04-14,100.7767,101.74409,101.84148,99.485756,102.06839,96.4578,102.04894,101.75457,100.73283,101.561935,101.59628,0.0631308118400603
2016-04-15,100.7787,101.7521,101.806114,99.47711,102.07839,96.4838,102.057945,101.77023,100.73314,101.5666,101.60059,0.0605155781035451
2016-04-16,100.7807,101.7601,101.77075,99.468475,102.0884,96.50981,102.066956,101.785904,100.733444,101.57125,101.604904,-0.0874436055699242
2016-04-17,100.78271,101.768105,101.73539,99.45983,102.09841,96.53581,102.07596,101.80157,100.73376,101.575905,101.60921,-0.0930458464662827
2016-04-18,100.78471,101.776115,101.70003,99.45119,102.10841,96.56181,102.08496,101.81723,100.73407,101.58057,101.61351,-0.0964472070105004
2016-04-19,100.78671,101.78412,101.664665,99.44255,102.11842,96.587814,102.09396,101.8329,100.734375,101.58522,101.61782,-0.1213905176680968
2016-04-20,100.78871,101.79213,101.629295,99.43391,102.128426,96.613815,102.10297,101.848564,100.73469,101.589874,101.62213,-0.2013224904572124
2016-04-21,100.79072,101.80013,101.59393,99.42527,102.138435,96.639824,102.11197,101.864235,100.735,101.594536,101.626434,-0.164869990711769
2016-04-22,100.792725,101.80814,101.55857,99.416626,102.148445,96.665825,102.12097,101.8799,100.735306,101.59919,101.63074,-0.1498323967268066
2016-04-23,100.79472,101.81615,101.52321,99.40799,102.15845,96.691826,102.129974,101.89557,100.73562,101.60384,101.63505,-0.1855466824410923
2016-04-24,100.79672,101.82416,101.48785,99.399345,102.16846,96.71783,102.13898,101.91123,100.73593,101.608505,101.63936,-0.1631377188556582
2016-04-25,100.79873,101.83216,101.452484,99.3907,102.17846,96.743835,102.14798,101.926895,100.73624,101.61316,101.64366,-0.14473035591048
2016-04-26,100.800735,101.84017,101.41712,99.382065,102.18847,96.76984,102.15698,101.942566,100.73655,101.61781,101.647964,-0.1122682482604025
2016-04-27,100.802734,101.848175,101.38176,99.37342,102.19848,96.79584,102.16599,101.95823,100.736855,101.622475,101.652275,-0.1156696088046202
2016-04-28,100.80473,101.856186,101.34639,99.364784,102.20848,96.82184,102.174995,101.9739,100.73717,101.62713,101.656586,-0.1770050125313283
2016-04-29,100.80674,101.86419,101.31103,99.35614,102.21849,96.84785,102.184,101.98956,100.73748,101.63178,101.66089,-0.2219029717150018
